#integration threshold:    3.00 TeV
#Crab flux > int. thresh:  3.152e-12
#redshift:                 0.0000
#minimum-transit-coverage: 0.50
# MJD start  MJD stop  flux+/-err [cm^-2 s^-1]  flux+/-err [CU]  transits  index  cut-off   TS(bkg)
57185.1264  57185.3757   -5.721e-13  1.342e-12   -0.182  0.426    0.988    1.60       6.0    0.22
57186.1236  57186.3729    4.161e-12  1.758e-12    1.320  0.558    1.000    1.60       6.0    8.21
57187.1208  57187.3701    3.331e-12  1.637e-12    1.057  0.520    1.000    1.60       6.0    5.72
57188.1181  57188.3674    1.421e-12  1.639e-12    0.451  0.520    0.981    1.60       6.0    0.89
57189.1153  57189.3653    8.196e-13  1.365e-12    0.260  0.433    0.994    1.60       6.0    0.41
57190.1132  57190.3625   -8.880e-13  1.706e-12   -0.282  0.541    1.000    1.60       6.0    0.33
57192.1076  57192.3569    1.112e-12  1.686e-12    0.353  0.535    1.000    1.60       6.0    0.48
57193.1049  57193.3542   -1.088e-12  1.544e-12   -0.345  0.490    1.000    1.60       6.0    0.61
57194.1021  57194.3514    1.088e-13  1.311e-12    0.035  0.416    1.000    1.60       6.0    0.01
57195.0993  57195.3486    1.711e-12  1.579e-12    0.543  0.501    1.000    1.60       6.0    1.39
57196.0965  57196.3458   -1.276e-12  1.476e-12   -0.405  0.468    0.946    1.60       6.0    0.78
57197.0938  57197.3431    9.214e-13  1.819e-12    0.292  0.577    0.963    1.60       6.0    0.27
57198.0910  57198.3403    2.698e-13  1.233e-12    0.086  0.391    1.000    1.60       6.0    0.05
57199.0882  57199.3375    7.453e-13  1.687e-12    0.237  0.535    0.920    1.60       6.0    0.21
57200.0854  57200.3347    2.548e-12  1.667e-12    0.809  0.529    0.998    1.60       6.0    3.39
57201.0826  57201.3319    1.579e-12  1.565e-12    0.501  0.497    0.942    1.60       6.0    1.32
57202.0799  57202.3292    7.841e-13  1.552e-12    0.249  0.492    1.000    1.60       6.0    0.29
57203.0771  57203.3264   -1.188e-12  1.310e-12   -0.377  0.416    0.948    1.60       6.0    0.94
57204.0750  57204.3243   -1.011e-12  1.517e-12   -0.321  0.481    0.932    1.60       6.0    0.49
57205.0722  57205.3215   -1.658e-12  1.117e-12   -0.526  0.354    1.000    1.60       6.0    1.99
57206.0694  57206.3187    8.105e-13  1.539e-12    0.257  0.488    0.973    1.60       6.0    0.31
57207.0667  57207.3160    1.480e-12  1.429e-12    0.470  0.454    0.996    1.60       6.0    1.46
57208.0639  57208.3132    7.982e-14  1.443e-12    0.025  0.458    0.952    1.60       6.0    0.00
57209.0611  57209.3104    4.481e-12  2.009e-12    1.422  0.638    0.952    1.60       6.0    6.00
57210.0583  57210.3076    1.423e-12  1.504e-12    0.452  0.477    1.000    1.60       6.0    1.12
57211.0556  57211.3049    1.072e-12  1.420e-12    0.340  0.450    0.990    1.60       6.0    0.68
57212.0528  57212.3021    1.890e-12  1.617e-12    0.600  0.513    0.966    1.60       6.0    1.73
57213.0792  57213.2993   -1.225e-12  1.613e-12   -0.389  0.512    0.979    1.60       6.0    0.63
57214.0472  57214.2965   -1.732e-12  1.621e-12   -0.549  0.514    0.925    1.60       6.0    1.13
57215.0444  57215.2937   -4.483e-13  1.372e-12   -0.142  0.435    0.983    1.60       6.0    0.14
57216.0417  57216.2910    5.730e-12  1.878e-12    1.818  0.596    1.000    1.60       6.0   13.70
57217.0389  57217.2882    5.932e-13  1.342e-12    0.188  0.426    1.000    1.60       6.0    0.21
57218.0361  57218.2854   -1.491e-12  1.647e-12   -0.473  0.523    0.886    1.60       6.0    0.87
57220.0556  57220.2806    9.854e-13  1.434e-12    0.313  0.455    0.850    1.60       6.0    0.57
57221.0285  57221.2778    3.360e-12  1.781e-12    1.066  0.565    0.989    1.60       6.0    4.69
57222.0257  57222.2750    2.886e-12  1.662e-12    0.916  0.527    0.973    1.60       6.0    4.12
57223.0229  57223.2722    1.118e-12  1.835e-12    0.355  0.582    0.999    1.60       6.0    0.40
57225.0174  57225.2667   -1.295e-12  1.728e-12   -0.411  0.548    0.975    1.60       6.0    0.62
57226.0146  57226.2639   -2.185e-13  1.544e-12   -0.069  0.490    1.000    1.60       6.0    0.03
57227.0118  57227.2611    1.738e-13  1.372e-12    0.055  0.435    1.000    1.60       6.0    0.02
